comments_count,attitudes_count,reposts_count,region_name,screen_name,topic_struct,content
1410,10914,808,上海,陈星旭工作室,GQ红毯,陈星旭超话GQ红毯 江上清风，山间明月 智族GQ 陈星旭CHEN先生
90,2067,10,河南,戏精庆帝,庆余年第三季,庆余年今晚酷云峰值突破266，再创新高， 越往后期愈加凶猛，牛比赞doge 庆余年第三季
204,394,200,,湖南卫视你好星期六,你好星期六,【你好星期六 微直播】 张颜齐在方言歌曲上胜了 张颜齐漆版 挑战用方言唱歌，轻松用东北话、四川话和陕西话拿捏了比赛，这题根本难不住他！
26,1012,24,广东,水花之声,朱婷手腕一抖强攻变吊球,对方暂停教练讲，我方暂停朱婷讲。朱婷手腕一抖强攻变吊球朱婷队长风范中国女排vs泰国女排
295,5607,502,广东,朕硕,编剧赵冬苓发声,编剧赵冬苓发声 事情到这里片方或者主办方是不是也该出来说句话了，提名的标准在哪里，以及为什么提名男主却不给男主提名？王一博王阳做为参演人员，男主是谁很明显了已经，如果模糊概念，那么是不是男五男六都可以报？谁送的名单？谁要求提名？谁报上去的？事情既然发生了就不要玩神秘那一套，给大
85,4154,562,陕西,桃里卡,0,无尽夏
149,5416,79,广东,爱上后陡门的夏天,种地吧2入围白玉兰,种地吧2入围白玉兰 入围即肯定，何况是连续两年入围666666666 虽然不被看好，偏偏你们最争气爱慕爱慕爱慕
19,1023,26,黑龙江,鱼筒骨头,0,本来就是子虚乌有的事，张泽禹父母前段时间刚来北京陪泽禹过生日，去年也乘坐高铁去外地游玩，就这都能被造谣失信人员。 那些没来过演唱会，连儿子生日都不来的父母才是真的有问题允悲 只敢提重名，公司高层这件事也是重名吗？你敢说吗？TF家族FanClub
69,833,145,,宇宙娱乐派,大家都是黄景瑜黄明昊结盟的一环,大家都是黄景瑜黄明昊结盟的一环 结盟的最高境界原来是让对方赢Johnny黄景瑜 和黄明昊jjjustin0219 在新一期极限挑战 中结盟，二位凭借实力把所有兄弟姐妹都变成他俩结盟中的一环
195,634,202,北京,黄濑濑濑濑,沈星回卡套,沈星回卡套不懂光猎大人的人有难了，沈星回只想做沈星回，光猎这个身份离你太远了，他只想跟你在一起555
268,6508,1483,广东,思想聚焦,0,世间最浪漫的事。心
1037,4792,626,上海,彭于晏工作室,0,彭于晏超话 路过外婆的家乡，合影一张电影狗阵
17,772,32,湖南,电影怅客,CCTV6六一播长空之王,CCTV6六一播长空之王今天和王一博《长空之王》一起过六一！王一博将雷宇这个角色塑造得栩栩如生，让观众们看到了试飞员的真实面貌和他们的精神风貌。我相信通过这部电影，更多的人会了解试飞员这个职业的艰辛与伟大，也会被雷宇的勇气、决心和精神所感染！星光电影愿
226,506,281,福建,季风号苏打,黄景瑜开玩具车口嫌体直,黄景瑜开玩具车口嫌体直 黄景瑜不愧是古希腊掌管轮子的神，见到带轮子的都想上去试一试玩具车也是车，前一秒还嫌跑不开，下一秒已经在车上了，你小汁真是口嫌体直doge 下次继续玩哈doge
37,688,99,青海,薛之谦别过来你蠢到我了,薛之谦演唱会背过身吸氧,薛之谦超话转身吸氧的宝宝 薛之谦演唱会背过身吸氧
82,385,96,,新华网,嫦娥六号将开始世界首次月背挖宝,【成功着陆！嫦娥六号将开始世界首次月背挖宝】嫦娥六号月背成功着陆 这是人类探索月球的历史性时刻！6月2日清晨，嫦娥六号成功着陆在月球背面南极艾特肯盆地预选着陆区，开启人类探测器首次在月球背面实施的样品采集任务，即将“蟾宫挖宝”。 北京航天飞行控制中心响起热烈的掌声，嫦娥六号
272,4698,1059,河南,可可猫咪俱樂部,周杰伦王俊凯合唱,印象里宝宝很少有这么感情外露的时刻 “几年前我就在台下这么热情” “我等这一天已经等了24年了” 没有任何掩饰、脱口而出的，明晃晃的爱意 你的幸福我们都感受到啦 我也好幸福 周杰伦王俊凯合唱王俊凯又幸福了
6,566,101,韩国,extendingaexpectableneworld,0,MC HAERIN SHINES AT KWAVE CONCERT
87,832,111,北京,娱乐小浪花er,许凯黑色风衣,许凯黑色风衣许凯被喊看这边的反应 许凯soso 黑色风衣造型酷飒感满分，被cue到“soso看这边”转过头来温柔一笑好苏啊啊啊！哇
31,960,23,湖北,一打雪王,狐妖月红篇落跑甜心,东方月初下山就是好看东方月初东方月初 狐妖月红篇落跑甜心 龚俊东方月初月来月厉害 来源
306,4052,816,重庆,K_INDex_王俊凯时尚索引,王俊凯时尚索引,王俊凯时尚索引karryisinfashion TFBOYS王俊凯 20240601周杰伦嘉年华20世界巡回演唱会 长沙站彩排 项链T恤牛仔裤：DIOR迪奥
139,4789,26,浙江,多米鱼贝贝,迪丽热巴或将出EP,迪丽热巴或将出EP 真的吗？真的吗？真的我就期待啦并不简单
134,2042,1051,浙江,赵乐呵,0,王星越角色爱疯批更爱人妻 墨雨云间…家涛又爱上人妻了awsl在疯批权臣夺人所爱这个赛道一骑绝尘老师好王星越原本一身正气的脸用来演狠厉疯批更有味道谁懂 萧蘅浑身上下那股疯批劲迷人的要死！！知道她在利用算计，那他就将计就计王星越的剧爱人妻人设不倒兔子
18,970,23,黑龙江,音乐红人计划,周深首场体育场演唱会,周深首场体育场演唱会 才开场就被周深卡布叻_周深 震撼到，升级的大屏搭配《借过一下》的恢弘，沉浸感真的太强了。以用心用情的表演去回馈每一个到达现场支持的歌迷，真的会被这样充满巧思，不敷衍观众，永远认真面对舞台的歌手所打动！
446,2530,33,北京,中国女排,2024年世界女排联赛,2024年世界女排联赛 中国澳门站，中国女排对决本站最后一个对手意大利女排，最终03告负。本场比赛现场图片奉上。（图片来源：国际排联）中国女排超话
652,10583,489,北京,橘子娱乐,女明星回眸,GQ女明星回眸 世界都明亮了 女明星回眸 智族GQ新中式天桥红毯
86,1392,51,浙江,嘉木锄禾日当午,赵丽颖,赵丽颖 与凤行 截至6月1日，灯塔平台2024年剧集累计正片播放量排行和正片集均播放量排行榜单，《与凤行》都是第一，双榜第一。
154,3634,114,天津,津门玄竹,0,中国军人，李氏豪杰，保家卫国，矢志统一，精忠报国，荣耀中华魂！
91,869,100,上海,黎深冰雪收藏馆,黎深梦境童话集,恋与深空黎深超话 黎深·山灵隐踪 PV部分截修 其余卡面、剧情等我们将在游戏内进行修复 黎深梦境童话集黎深
44,998,38,河南,夜离香·,电影人鱼想看人数破5万,电影人鱼想看人数破5万电影人鱼可以说是万众瞩目的期待，在金鸡奖颁奖典礼后台采访时王一博提到人鱼已在拍，之前有一次采访中问到一博有时间的话想去哪里？他说想去山里去丛林里感受大自然，而人鱼的故事里就有一位大兴安岭腹地、几乎与世隔绝的青年，这不画面感就来了吗。期待程耳和一博的二度合作
55,464,81,上海,UFC终极格斗冠军赛,马哈切夫降服普瓦里尔,他已没什么好证明的了！“钻石”燃尽一切的最后一搏，献给每个成就他的人。 马哈切夫降服普瓦里尔UFC302
119,9306,431,浙江,黄腿肠,0,这种感觉真的很奇妙，比如该去上学的时候我没去上学，该去上班的时候没去上班。在外面走的时候有一种说不清的感觉感觉自己出现在这里很新奇，偷得浮生半日闲
1058,4037,1123,广东,松鼠娱评,0713向十个勤天请教种辣椒,0713向十个勤天请教种辣椒 十个勤天和0713再次惊喜联动了，陆虎在快乐老友记打视频请教董事们怎么种辣椒 虎子：这帮小子，刚干一年就上春晚了，烦死了 李昊：我们可以投资你们的辣椒地吗 哈哈哈哈哈哈哈十个鸽们快速速去老北鼻家做客 0713向十个勤天请教种辣椒
91,1239,48,湖北,一打雪王,月红篇从你的全世界路过,龚俊的情绪表达真的太好了，一个眼神的变化就能让观众体会到被心爱之人所遗忘之痛 月红篇从你的全世界路过 狐妖月红篇刺激起来了 来源
55,1710,5,湖北,月怺,cos,第五人格超话 妮妮呀cos
201,2337,301,,中国新闻网,这个六一爸爸们好忙,【这个六一爸爸们好忙哈哈】六一汇演奶爸舞姿惊艳全场 近日，各地六一儿童节文艺汇演活动开始，不少幼儿园邀请奶爸们上台跳舞。爸爸们有的表演“这条街最靓的仔”，酷炫十足；有的化身“天竺少女”，舞姿妖娆……画面太有爱，又让人忍俊不禁网友：为这些可爱的爸爸们点赞！
102,997,153,河南,精神病院派来的猴子,孙颖莎vs田志希,孙颖莎3比0田志希（7，1，2） 晋级2021WTT重庆冠军赛女单八强 下一轮将对战早田希娜VS张安的胜者 莎莎：回应田姐的喊一声拳头俩人太可爱了哈哈哈哈哈哈哈 孙颖莎vs田志希
22,751,249,江苏,用户8132D2D,钟辰乐献唱墨雨云间ost,还以为片尾曲不会用在片中呢 还是女主回忆完要自杀这段 蛮不错蛮不错钟辰乐献唱墨雨云间ost
1057,6851,1066,广东,BaldSisters丨李现,李现戛纳,李现超话 𝐌𝐞𝐦𝐨𝐫𝐲 𝐢𝐧 𝐂𝐚𝐧𝐧𝐞𝐬𝟏 不如我们今天见 李现ing 李现戛纳 丨李现戛纳生图 丨李现
464,2542,433,福建,阿侃,看过这些广告的人都长大了,看过这些广告的人都长大了 时间啊你做了什么！小时候的魔性广告没有了，而我们美好的童年也没有了，九牧5出水花洒，传递多样的爱，让爱趴上新时代。为什么小时候会有耐心看广告 续个老交情 焕新不费力
2327,2889,54,湖北,十九次夜慕,齐司礼,齐司礼超话 扣7你抽卡 齐司礼爱游引力
21,1472,60,贵州,plumage_c,2024周深9.29hz巡回演唱会,2024周深929hz巡回演唱会 前排小猫大佬发表重要讲话：
602,3054,276,上海,BOYSTORY_苟明睿,不管几岁快乐万岁,六一儿童节礼物：vlog！ （画质不好的均为ccd出片哈哈哈） 不管几岁快乐万岁 六一儿童节快乐
210,2594,398,河北,itsashou_,肖战藏海传关门镜头,肖战超话 全世界请看 肖战藏海传关门镜头肖战重庆
247,2216,912,上海,MA苏打MA,王俊凯又幸福了,跟着哥哥蹦蹦跳跳的小朋友 《星晴》cut 王俊凯超话王俊凯又幸福了
653,6480,2570,重庆,ForeverloveST_QQ,莎头,莎头 真的会被美帝姐而感动到流泪
160,827,39,浙江,超超家铁锅,任嘉伦,任嘉伦 早安呀色色，任嘉伦贴贴耶耶 脑袋圆圆，心里软软哈哈哈哈，真得好爱顺毛超！！rua一下手感肯定超好色色色任嘉伦Allen 不管几岁快乐万岁
162,7435,42,江苏,其实我也不是很丑吧喵,0,9315【丑猫】校园墙上的心灵丑
371,1745,362,河北,八卦名探,刘大锤说汪苏泷被歌手整抑郁了,刘大锤说汪苏泷被歌手整抑郁了 别蹭汪苏泷好吗？汪苏泷什么实力大家都有目共睹，一个能火这么多年的歌手被你们说的如此不堪一击？我认同汪苏泷的实力，只能说他的风格在歌手这个舞台不太讨喜，这个舞台对那些大嗓门歌手才是真爱！汪苏泷排名越来越安全了
746,8569,733,北京,WTT世界乒联,WTT重庆冠军赛2024,WTT重庆冠军赛2024 女单半决赛，孙颖莎42陈梦，赛后采访
87,834,115,北京,躲喵喵OvO,王鹤棣提问AI熊猫,“时间不够长，不长就不长。” “你干啥说啥都没有问题。” “你不想表达也没有关系。” 在他身边真的有可以被包容的安全感吧，他像大海山川一样，你对着他可以坦诚一切，害怕，伤心，孤单，即使大喊大叫他也会情绪稳定包容的告诉你“孩子别紧张，生活不是竞技场。”真的，能遇到他被他治愈的所有人都
150,673,189,浙江,惊世公子,藏海传全阵容官宣,肖战超话藏海传全阵容官宣 超强阵容，顶级配置，万众期待的史诗级复仇权谋大剧藏海传憧憬即将开启！！！ 且看藏海如何以身为棋，以己入局，沉冤昭雪！ 肖战张婧仪杀青照
108,1601,6,广西,追星少女甜甜圈,孙丞潇录综艺甩脸,孙丞潇录综艺甩脸孙丞潇上节目不满离席金莎男友孙丞潇 参加《岛屿少年》，与少年们一起开会商讨海岛建设时发现混乱的会议秩序造成极低效率，当场不满表示自己“这几天要不行了，我们会话赶话，这个其实没有办法落实”，主动指出团队沟通问题。
146,1612,81,新加坡,害怕狐狸的骆驼,薛之谦演唱会背过身吸氧,薛之谦演唱会背过身吸氧 薛之谦海拔2280体育场个唱第一人 《意外》这一段，明明要了氧气，结果也没有吸直接扔了……
319,3975,39,广东,元气小鸡血,0,十分忙碌的日常： 派婚礼请帖了！！阿梁哥哥给我画的请帖插画！！喜欢！！ 派比朋友仔，开心！！ 然后就是忙忙碌碌唱Ｋ给阿玮过生日 以及特种兵冲刺做了个婚礼美甲！！ 婚礼前夕快忙疯了！！冲啊！！
350,4054,50,,泰娱乐论坛,泰国娱乐新闻摘要,泰国娱乐新闻摘要 【泰剧《爱填满空白》美艳女星Faye Peraya荣获大众票选年度最美女王奖】2016年泰国万国小姐比赛夺冠出道进入娱乐圈的Faye Peraya在本周举办的第20届泰国Komchadluek Awards颁奖典礼上荣获了大众票选年度最美女王奖Beauty Queen of the Year。Faye Peraya登台感言出道八年获此奖倍感
356,3853,720,湖南,搭上ACE的顺风车车,王俊凯又幸福了,王俊凯超话王俊凯又幸福了 稻香速度进来133s开口跪
